File Name,Labels
fkrh2ad1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2cq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fkrh2cw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2bn1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2bz2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2aj1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2cg2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2bw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fkrh2bv2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2bs2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2du2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fkrh2aw1,"['correct', 'correct', 'correct', 'correct']"
fkrh2af2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fkrh2aa2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2ap1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2cm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2bp2,"['correct', 'correct', 'correct', 'incorrect', 'correct']"
fkrh2cv2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2ac2,"['incorrect', 'correct', 'correct', 'stutter']"
fkrh2dj2,"['stutter', 'correct', 'correct', 'repeat', 'correct', 'correct', 'correct', 'repeat', 'correct', 'correct', 'repeat']"
fkrh2dx2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2bm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2by2,"['correct', 'correct', 'correct']"
fkrh2bi2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2de2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2br2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2cb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2cr2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2ck2,"['correct', 'stutter', 'correct', 'correct', 'correct']"
fkrh2cf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2bu2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2dl2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2al2,"['correct', 'stutter', 'correct', 'correct', 'correct']"
fkrh2ah2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2bb1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2db2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2bd1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2do2,"['incorrect', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2cx2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2dh2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2ar1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2dm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2cy2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2ax2,"['correct', 'correct', 'repeat', 'correct', 'correct', 'correct']"
fkrh2bq2,"['correct', 'correct', 'correct', 'correct']"
fkrh2ci2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2bf1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2aq2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2dt2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2ce2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2bj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fkrh2bg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2cn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2ca2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2au2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2dn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fkrh2cd2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1bt2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'stutter']"
fdjf1ao2,"['incorrect', 'incorrect', 'incorrect', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf3ee2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1au2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'correct', 'correct']"
fdjf1cb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf1di2,"['stutter', 'stutter', 'correct', 'correct', 'correct']"
fdjf1aa2,"['stutter', 'incorrect', 'repeat', 'correct', 'correct', 'correct', 'stutter']"
fdjf1ce2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'stutter']"
fdjf1bb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1bv2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf1bq2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf1cm2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'stutter', 'correct', 'correct', 'correct']"
fdjf3ef2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf3eq2,"['correct', 'repeat', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1dy2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1ca1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1cy2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf1bi2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fdjf1dv2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1cw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1ar2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1dj2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'stutter', 'correct', 'correct']"
fdjf1bu2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1bc2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fdjf1ay2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fdjf1ae2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1dm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1da2,"['correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf1al2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1ak2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1cq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1ag2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1dk2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf3er2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fdjf1cg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1by2,"['correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf1bd2,"['correct', 'correct', 'correct', 'stutter', 'correct']"
fdjf3ed2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf3eh2,"['repeat', 'incorrect', 'correct', 'correct', 'repeat', 'repeat', 'correct', 'correct', 'correct', 'repeat', 'correct', 'repeat', 'correct', 'correct', 'correct', 'correct', 'repeat', 'stutter']"
fdjf3eo2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'incorrect', 'repeat']"
fdjf1dt2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1at2,"['correct', 'correct', 'incorrect', 'correct', 'correct', 'correct']"
fdjf1dx2,"['stutter', 'correct', 'correct']"
fdjf1du2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'repeat', 'correct']"
fdjf3eb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'correct', 'correct', 'correct']"
fdjf3ep2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1cd2,"['correct', 'stutter', 'correct', 'correct', 'correct']"
fdjf1ci2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1de2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1dn2,"['stutter', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf1cx2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1bw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf3el2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1aq2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1cr2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1br2,"['stutter', 'correct', 'correct', 'correct', 'stutter']"
fdjf1bh2,"['correct', 'correct', 'correct', 'correct', 'skip', 'correct', 'correct', 'correct']"
fdjf1dd2,"['correct', 'correct', 'correct', 'correct', 'correct', 'skip', 'correct', 'correct', 'correct', 'stutter']"
fdjf1bk2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf1dh2,"['correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf2dz2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'skip', 'correct', 'correct', 'correct', 'correct']"
fdjf1bo2,"['correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf1as2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'stutter', 'correct']"
fdjf3en2,"['stutter', 'incorrect', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'incorrect', 'correct']"
fdjf1do2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'correct']"
fdjf1av2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1cl2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1bz2,"['correct', 'correct', 'stutter', 'correct']"
fdjf1ch2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf3eu2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fdjf1ai2,"['correct', 'correct', 'correct', 'stutter']"
fdjf1ax2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1aj2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1dq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1bg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1dr2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf3eg2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'incorrect', 'stutter']"
fdjf3em2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf3et2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1df2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1cj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fdjf1bn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fdjf3es2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1cv2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf3ek2,"['correct', 'correct', 'correct', 'incorrect', 'repeat', 'correct', 'incorrect', 'correct']"
fdjf1dc2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fdjf3ei2,"['correct', 'correct', 'correct', 'correct']"
fdjf1cu2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'repeat', 'correct', 'correct', 'correct', 'stutter', 'stutter']"
fdjf1dg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1ds2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1dp2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fdjf1bs2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'stutter', 'correct', 'correct', 'correct']"
fdjf1bj2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1cz2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf3ew2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1an2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fdjf1af2,"['correct', 'correct', 'correct', 'stutter']"
fdjf1ba2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1cf2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1am2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1ct2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1ah2,"['correct', 'correct']"
fdjf1bx1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1ac2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fdjf3ex2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fdjf1bf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
